tweet,label
"Well today is off to a great start , might as well be Monday ",1
We still got alot of moonlight left,0
Who would 've imagined that #jakeplummer smokes weed regularly ? ?  #outsidethelines,1
@USER find me one of those costumes for him and we will :face_savoring_food: :face_with_tears_of_joy:,0
@USER wow u brought down xbox live arnt you amazing  why do n't you do something more productive like grow up,1
@USER Like I need to be reminded of BP Cup competition dates ! ,1
My current Christmas song obsession . Played it non-stop all weekend  HTTPURL via @USER,1
@USER apricots pears and boozy Belgian goodness . A winter warmer .,0
@USER I 'm so persuasive lol ,1
" # A #TERROR #ORGANIZATION ... #Hamas man killed , 3 injured in "" suspicious explosion "" in #Gaza HTTPURL #Israel",0
"@USER yeah . So as you can see , I have great success with the ladies ! And I 'm totally excited for having sex some more ! ",1
Shoutout to my mom for being hella supportive of me ,1
maybe i should delete my facebook tab - cause then i 'd probably get more stuff done and be less distracted,0
EmoPostAhead lol the sucky thing about seeing beauty in everything ? You see the beauty in a liar #BeautifulLiar #lovethwayyoulie ,1
@USER @USER I guess that means MSM will dig something up to smear Barkley now . #Ferguson,0
Can hear the trainees watching a training DVD while I 'm on my break . Sounds fun :p ,1
Illinois just made it illegal to film cops ? I guess that 's a step in the right direction .  #wtf,1
"Time to free ourselves of the Tyranny of the USA and lean towards more tolerant societies , like those of Russia and China . ",1
Yellow Pages are all you need . Phone books are the future . #truth #reallynotreally  HTTPURL,1
Just woken up after 16 hour night shift to no gas . Looks like microwave meal and cold shower for me today . Woo ! |  #fml,1
@USER : Love randomly waking up at 5:43 am  me everyday multiple times :unamused_face: :unamused_face:,1
@USER @USER is giving you a chance to win 10 #GoSupersonic #Goa passes . Follow them for more details . | #SuperDayLineup,0
@USER @USER So is he banded from wearing the clothes ?  #Karma,1
Yeah this is so cool just fucking woke up ,1
Dentists oh the joy ,1
#MuslimApologies – 10 Tweets that Explain What Muslims Should be Sorry for ! HTTPURL ,1
Nice weather for today ..  :angry_face:,1
"tried to export an azure vm , well that went ok  #vmcorrupt #thankyoumicrosoft #startalloveragain",1
#phillhughes #63  #out we will miss u always respect for u HTTPURL,0
"I think my friend just sent @USER a snapchat of me drinkin water , cuz she 's fun like that  #rehydratewhenyadehydrate #brat",1
"Dad and step mom bitching at each other , now it 's Christmas :smiling_face_with_smiling_eyes: :Christmas_tree: :face_with_steam_from_nose:  #ugh",1
HTTPURL  SO UGLY CHRISTMAS SWEATER HUNTER'S RUN SANTA'S SLEIGH OVER THE ROOFTOPS HTTPURL,0
@USER : NDP to introduce bill to make OHIP public  appropriate # confidentiality,0
"A decent Christmas party for a change , and an added bonus of not missing the last train for a change !",0
@USER your busy staff  standing about when people queue #joke HTTPURL,1
Gonna need K-State to play a little better but loving seeing this team in action with beckthies HTTPURL,0
#Palestinian #Authority - - #Abbas #trades #stalemate for #confrontation in #ICC #move . HTTPURL via @USER,0
"@USER : Never ending , pointless , no cunt wins , tit for tat . Zero accountability and hunners of finger pointing . ",0
Officer #Jenny is  a single HTTPURL . com #entity . cestas follow @USER #dancing,0
Getting some night heli shots of @USER for @USER @USER @USER #nh #skiing ... HTTPURL,0
Well throwing up at 6:00 am is always fun :smiling_face: | ,1
@USER I 'll bring it to work . The hoops one is a hit HTTPURL,0
Buffalo sports media is smarter than all of us . Where else can you get the quality insight offered by Harrington and Busgaglia . ,1
Is n't it great to sleep 5 hours and feel like a million bucks ?  #gettingold,1
"@USER : "" It 's the freshman semester of my first year ... "" #ohanya #finalsamiright",0
Twitter is dead . #ThanksFinals ,1
#NBA players #NY support protests of #police killings / sure #money donations for #college WB coming  HTTPURL,1
Testing water temperatures #excitingtimes ,1
Someone had a great sense of humor  #TheyGaveMeTCUColorsForChristmas HTTPURL,1
"Lifes like a bird , its pretty cute until it craps on your head . #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol  #AntiConversionLaw",1
my brother did this . now I hate my brother even more . | #jk  #stilljk #fatbro HTTPURL,0
Can anyone tell iv been uploading items onto depop today lol  #lotsofdepopuploaded,1
"@USER yeah amazing night , I think he out till the death ! I 'll let u know xx",0
Welsh devolution ? How 's this for starters ... HTTPURL,0
I had the most broke friends in undergrad now these fools get a lil money and want to act uppity as ever,0
Beautiful way to start my morning .  :persevering_face: :face_with_medical_mask:,1
"Is it wrong of me to not want to read about horrible things in this world , just for one day ?",0
"@USER @USER Awesome destination site . High population of 136k , super easy to get to , lots of great sites . Will do well there !  .",1
Thank you OCC for being concerned enough about my safety driving to school to cancel classes ... ,1
@USER @USER That 's going to stand him in good stead as . #chancellor . |  .,1
It 's great to hear a bloodcurdling scream at 4 in the morning ... ,1
"Still up at 4 , work at 11 is gonna be prime ",1
"I cut my dominant tweeting finger on the milo tin . But as you can see , I 'm a survivor .",0
Wow I love having 3 essays due in the next 3 weeks ,1
"If you know people who could talk power-dressing and social media marketing , please let me know . Thanks",0
Perfect time to get really sick  :tired_face: :face_with_medical_mask:,1
Looking forward to mine and the boyfriends 2nd Christmas together ! ! :face_blowing_a_kiss: :raising_hands: :two_hearts:,0
"Grandad is watching absolute shit on the telly . No seriously , It 's on a channel I 've never even heard of ? ! #FunChristmas  !",1
Let 's set the record straight McCoist the player legend Fact ! ! ! The man held us together when no one else would ! ! ! Wo n't ever b forgotten,0
She 's got something you just can't trust | It 's something mysterious ...,0
@USER not always . They 've found them in $ 500k homes,0
Still can't believe my teammate is engaged ! #Holymoly #RingBySpring #TurnUpppp @USER,0
@USER ready for Jeb  and first female #POTUS,1
my favorite thing to do on Tuesday is write psychology papers :neutral_face:  #killme,1
#HowToGetUnfollowed Post pictures or videos of you smoking . Especially blowing smoke at the camera . #SoCool  #GTFO,1
"@USER Oh no , I 've tipped Gamergates hand . Now you know our end game ! ",1
What an eventful day ...  :victory_hand:,1
Last day of sewing selfie ! #fashionmajor #rough #sewing #weresogood  @USER HTTPURL,1
Good luck today DJ Durkin . It is NOT great to be a Florida gator . |  | #fuckUF,1
@USER has passed @USER as the world 's most valuable #startup ! #growth #nyc HTTPURL,0
"@USER Oh , come on . Give her a chance with her trust worthy SNS warriors and her followers in that "" Uber-Right wing "" portal . ",1
When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah,0
Jack does n't understand twitter . Thoughts ?,0
We may be some time . #Hibernot  HTTPURL,0
Queens Of The Stone Age no Rock In Rio HTTPURL ícias #queensofthestoneage #rockinrio,0
It 's beginning to look a lot like Christmas ! #timetodecorate #tistheseason HTTPURL,0
"Yep , it 's exactly what you 're thinking ... someone called an Ambulance for the former Audi R8 ... | | #Audi #R8 #Carporn  HTTPURL",0
final labs coursework submitted ! ! now to treat myself by catching up with the whole semester 's lectures #winning ,1
i just enjoy throwing up  #hatethis #sick #wanna #go #to #school #for #once #take #me #away,1
HTTPURL Having sooo much fun in math  :face_with_tears_of_joy: #math #class #drawing #music #eye #snowflake #flo ... HTTPURL,1
Today should be fun ,1
"@USER : ( 281 ): If I had feelings , you would have hurt them . ",1
@USER do you think you would support a guy who knocked out your daughter ? Rice does n't deserve support .,0
We provide a structure that ensures you will successfully invest in real estate . HTTPURL @USER,0
@USER now that 's just mean .  #sorrynotsorry,1
Loving life . ,1
"Peshawar school massacre : Pak must know their greater enemy is terrorism , not India . #Peshawarattack",0
"Loooooool RT @USER : Monday is done , Friday is around the corner",0
@USER @USER Ladies would n't use that language.But I guess you are not one .,0
@USER @USER 47 % for Serie A ? Is this for real ?,0
I love 14 hour shifts  :weary_face: :weary_face: :weary_face:,1
Obviously my day is going to go fantastically well ,1
You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack ,1
i literally love when someone throw me in at the deep end  #tough #life,1
"When a teacher says "" come in tomorrow morning for help "" but they are never in their classroom #wow #thanksforthehelp ",1
One day is day .. lemme console myself with blunt,0
These guys are just amazing #gottalisten @USER The Allman Brothers Band - Stormy Monday ( At Fil ... : HTTPURL,0
I literally get to pamper myself all day tomorrow and get cray with Julia and Raven in the Bay . #whatmorecouldaguyaskfor,0
"@USER @USER hahaha good 1 , you might own a stadium then rather than the local council ;)",0
4:30 an opening my first beer now gonna be a long night / day,0
8 of our favorite smartphone highs and lows of 2014 HTTPURL,0
Learned to play 3 string notes on the guitar #pro  #idiot,1
@USER #it shows you that APC is a free and fair party #run by intellectuals #and this is what we call democracy  dictatorship #,0
Lol well done swans ,1
HTTPURL  so Ugly Christmas Sweater Women 's Sz M HTTPURL,0
Thank you Harding science department for only giving us 55 minutes for our final . ,1
@USER : Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive :smiling_face_with_smiling_eyes:,0
What a golden morning . :unamused_face: ,1
"The Interview has been cancelled , not because of north korea but because the immense comedy would blow our mortal minds ",1
I just love being wide awake at 4am ,1
Porygon 2 are  found in the HTTPURL . com wild . #firemen follow @USER #paint,0
Really love when the @USER is over five minutes late on the cold days . Feels like Metro ! ,1
"If his Twitter account is any sign , then this book looks to be a must read  id rather read twilight HTTPURL",1
"Do n't think for a second I 'm out to drown your memory , you ain't worth the whiskey",0
Just booked me and my back a massage with @USER @USER hopefully stop it groaning over crimbo :thumbs_up: :Santa_Claus: :wrapped_gift: :Santa_Claus:,0
"The ultimate "" How to "" book ... HTTPURL",0
@USER @USER @USER Fuck yeah ! 600 more viewers ! ,1
Well this is great ..  | Illinois Passes Bill That Makes It Illegal To Record The Police HTTPURL,1
I 'm happy with the two hours of sleep I got last night  :weary_face:,1
@USER And when you overpay for that talent you get stuck w / that talent . Which perpetuates the losing cycle the Cubs are in,0
"he did , proof he lacks reading comprehension skills @USER @USER @USER @USER",0
@USER Saturday at 11:00 ? Damn ... there goes my secret news paraphernalia ...  telling,0
Watching Alison Jackson 's portfolio of work #eurobest2014 seems she 's cracked it . Celebrity + stunt = #viral ,1
Hyper at 1AM when I really should be getting rest #ohwhale :whale: :spouting_whale:,0
"Country music & photo editing , my type of morning :sun: :musical_notes:",0
"@USER that 's where you are wrong , I can just watch his films and not follow him on Twitter .",0
"@USER So when Tory stood up and thanked Ford for his service to the city , I wanted to barf .",0
@USER Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war ... and no one ever died under his watch .,0
"Jesus , Mary and Joseph . How sad to go through life suffering from  deficiency",1
"@USER @USER Porn ! ? Where where ? ? Move that naked woman , I can't see where the porn is ! |  #games",1
@USER I was tempted but I did n't want to one-up your tats with mine,0
In desperate need of training partner ( s ) with the knowledge and insight of the infamous @USER . Candidates apply within .,0
"#SMILES when there is #MONEY | #SCOWLS when there is  | #RECOGNITION when there is #MONEY | #IGNORANCE when there is  | :church: :bank: :dollar_banknote: :hospital: :money_bag: :police_car: :oncoming_fist: :collision: | "" ' :broken_heart: #GOD $ :broken_heart: """,0
@USER nah dude my buddy puked all over steak and shake,0
Absolutely great having no lesson from half 10 until half 3 today  #zzzz,1
Agree with @USER @USER some people sigh so others will hear them . My husband sighs all the time . Around me . #Curious ,1
@USER please do .. i need the second hand embarrassment so desperatly on my phone ,1
@USER @USER @USER Again fans come second . Thanks again ,1
"@USER Those "" waves "" are epic !  He he",1
Who told the #hipsters that  was a thing of the Clinton years ? Do they not carry history books in used bookstores in #brooklyn ?,1
The quest for #GoSupersonic tickets continue - _ -,0
Morning cry session with my roomie . Today 's going to be a great day . ,1
@USER Not passing judgment . Been in many binds before and actually love the creativity . Vodka is a versatile liquor .,0
"Update ! Punt an Ostrich ? HTTPURL January 2 , 2015 via @USER",0
"@USER I do n't think , I know x",0
Another day in paradise haha ,1
... @USER slaying in Igloo Australia 's home country lol  RT > @USER : Nicki is SLAYING New Zealand ! HTTPURL,1
"Time for the post Christmas car wash , yay ! ! !  #friesenfamilychristmas",1
Monday mornings are my fave :) ,1
The whole world can never get me on my level ,1
Let 's just not pretend for once . .,0
@USER have fun at that ... ,1
I love waking up late and sick during dead week . #thebest ,1
"#latergram with thegoldcoin . Classes done , research is not . #gradschool #basic #blessed  ... HTTPURL",1
@USER then later he snuggles up to The Royals with giddy glee ,1
why is there a hotdog on | HTTPURL ? ? ?,0
"There 's a reason I do n't tell my parents anything , cause I always get THE most positive responses ",1
"I 'm actually kinda surprised that people still say "" NOT ! "" after an ' ironic ' statement . ",1
Do n't you just love those people who wo n't shut up in class then hold everyone back by asking the teacher to repeat answers ? ,1
I love when I write a tweet wrong . :smiling_face_with_smiling_eyes: ,1
We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson,0
TNT replaying the Cavs-Knicks game ... maybe the knicks will win this time ,1
Drinking a Mercury : The Winged Messenger ( Planet Series ) by @USER - HTTPURL #photo,0
Working hard right now  HTTPURL,1
Just snap chatting my sister a few times .. #shelovesitwhenIsendthatmany  HTTPURL,1
@USER I have a boyfriend ! (  ) * hair flip and walks away *,1
I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire .  #killmenow :loudly_crying_face: :kitchen_knife: :fire:,1
@USER haha can not wait for monday  at it 's best .. cheers,1
Casper the friendly ghost on 2 levels ! #thingsmichelleobamathinksareracist,0
@USER @USER this vine wo n't come up :tired_face: :tired_face: :tired_face:,0
#Libby #Lane #appointment : #Women #bishops #debate  #over : The appointment of the Reverend Libby Lane as the ... HTTPURL,0
Are we too young to understand,0
"@USER @USER | "" Colored ? "" | Do n't they prefer "" negro "" now ? | ",1
@USER @USER @USER no duh . ? Is will owners fire Goodell for it ? My guess he gets a raise  #GoodellMustGo,1
Trying to eat crackers on the quiet floor likeee .. Maybe if I chew slower no one will notice .. ,1
Someone needs to stop me before I kill someone :pouting_face: love waking up in the worst fcking mood ,1
"@USER @USER OMG want one , but I have EasyPay Express . This would mean I would only use it to ride PATH . ",1
Iiiiiiii have the best boyfriend everrrrrrrrr .,0
Nailed it  #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject ... HTTPURL,1
History check anyone know what this is ? HTTPURL,0
Nit pick at every little thing guys . Keep doing that . That 'll show the team you 're behind them . ,1
Less than a week til the ultimate squad is back together #RogersAndDalhauser @USER HTTPURL,0
"Nice friendly drivers @USER "" never get on a bus with a £ 20 note mate "" what a way to make you feel welcome ! ",1
tramp shit #youoweme #follow  HTTPURL,1
"The secret of #change is to focus all your energy , not on fighting the old , but on building the new . ~ Source Unknown | #Quotes | #QvAW",0
Aw thanks mother nature . Merry Christmas to you too ! ,1
I wish it was January already ... Not because of school but because I 'm having major withdrawals #Arrow  fair wtfwasthat,0
"Because #LOGICALLY , that does  #fully #compute . If they wear #LESS #PROTECTION for a "" #DEADLY #VIRUS "" & do  "" #get "" #EBOLA as result ?",0
My FIVE days of #Christmas shared .. #infosec  #hirefriday #humor HTTPURL,0
Is sleeping medication like Ambien any better for you ? RT @USER : This is what alcohol does to your sleep HTTPURL,0
@USER but  in term time my son ... :grinning_squinting_face: :smiling_face_with_sunglasses:,0
"Comcast , greatest customer service on the planet  #comcastistheworst HTTPURL",1
Fully charged my #Anker portable charger ... it lasted 1/2 an hour .  Awesome #Fail,1
I love when I 'm taken as a joke ... makes me feel so good about myself ! ,1
"really , what else can a fish be besides a fish ? @USER @USER @USER @USER",0
"#Forever #Young , Forever  #Out , Forever in #our #hearts . | #RIP #PhillipJoelHughes . @USER @USER",0
"Being on #socialmedia is already pretty good , but they also master  of irony ... Do we tell them ? HTTPURL",0
"@USER At the same length , we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard . ",1
"@USER thanks babe , hope you have a good one too :two_hearts: :confetti_ball: :confetti_ball:",0
Well you just have to look ... Do n't you ? ? #wrestling #SportsEntertainment  #wwe #raw or #smackdown #co ... HTTPURL,0
What a shock . Duke Johnson is hurt in an important game .  #canes,1
@USER Ill see you in the Finals ,1
"#OPEC #chief #defends #policy , #says #group to #try to #ride #out #price #fall . HTTPURL via @USER",0
"@USER he offered it but he made it sure the board refused double 16m in October , all in Rangers interest ",1
"@USER no im not mate , yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok",0
She can get it raw ! ! !,0
Soccer game should be fun today ... :face_with_tears_of_joy: :face_with_tears_of_joy: ,1
I love how @USER can stay up and tweet but can't stay up and hang out with me ! #truebro ,1
I liked a @USER video HTTPURL The Ubisoft Graduate Program - Gameplay Programming,0
"HTTPURL Because , progress ... #AnEyeForAnEye , #PeshawarAttack #Taliban ... Surely this will bring peace and justice ? ",1
Photo : #tea #art #abstract #color #colors #fun #how #are #you #artist #spainish #exhibit #spain HTTPURL,0
"#Net #neutrality : #Cisco , #Intel , #IBM #warn #FCC  #to #crack #down #on #ISPs : More than 60 #technology ... HTTPURL",0
Tribute to a brave elephant simply defending his family . HTTPURL,0
This nigga knocced back 6 shots of Henny lastnight ! @USER HTTPURL,0
@USER @USER ? ? ? #Liberal used in same sentence ? ? Unheard of ! ! Turn in your keyboard sir ! ,1
My dogs like to be nice and toasty while relaxing at home #adorable #puppy #socute #icant HTTPURL,0
"You know what 's awesome ? When all your gear ( sliders , dolly , monitor , etc ) gets delivered @USER the end of filming .  #somadatBandHandadorama",1
@USER guess the #bronut works best in combination with these #mentissues . wanna see this # ' sneeze '  HTTPURL,1
Why are babies constantly sick everywhere . It 's like why can't u just keep the food you eat in ur belly and  #on #the #floor,0
Remember when I ran 14 miles on 90 min of sleep this summer ? I 've got a 14 + hour day on about two hours of sleep . This 'll be fun . ,1
Running on less than 4 hours of sleep ... #longnight #longday #sleepy,0
Even Soweto TV did n't bother to show these fvcken awards ... useless to the bone .. go figure,0
I always look super cute when guys come to fix stuff in the condo ,1
They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I ... HTTPURL,0
ayee love your lips  trying to sound creepy HTTPURL,0
wow what great banter from @USER ,1
Last day of school it was so much fun but not much people came . what a shocker ,1
Pulis is available . Will guarantee we stay up ,1
Sometimes I can make funny comments #boyfriend #text #justgothomefromdinner #smiles #funny  #lovehim HTTPURL,0
@USER @USER Putting 123 between Muhammad and Ali ? I find your own twitter ID quite blasphemic and offending ,1
I got tampons !  HTTPURL,1
It 's gonna be a great day :grinning_face_with_big_eyes: ,1
@USER did you get fat on your honeymoon ?,0
@USER : Sometimes you have to forget what you feel and remember what you deserve .,0
"Today stats : One follower , No unfollowers and followed 2 people via HTTPURL",0
@USER There 's so much less controversy now that the BCS has been replaced . ,1
Watch the wog head I will have after Christmas then #last #hair #cut #for #christmas,0
"All I want for Christmas is .. the complimentary coaster offered by the title insurance company if I generate a "" Quick Quote "" to myself . ",1
almost 72 hs of a kid asking for his christmas gift and zero answers from @USER thank you guys ! you are awesome ,1
"The answers often lay right infront of you , the problem is you seek in the distance , when in reality the answers are simple .",0
@USER if it got the attention of the smartass to comment that .. Didnt it work anyway ? ? ,1
@USER @USER Your views are not right wing or left wing ... just vile .,0
@USER you tweet about having a flip phone ? Now that 's the definition of ,0
"@USER @USER You 're  familiar with Matt Bubsy , #then .",0
Fans watch #tylerfarr in concert at @USER #countrymusic #throwdown1035 #tampa HTTPURL,0
Ohh he can climb a rope ? Just like every other commando ? Super talented .  #TakeMeOut,1
When you 're in the doctors waiting room and hear a baby in the back screaming her lungs out is always a reassuring feeling ,1
A deal was negotiated between @USER & GTAA . That deal was is hidden & built into the pricing of #UPX tix . Why all the secrecy ? #TOpoli,0
@USER I try to imagine . it 's confusing .,0
@USER When are you buggering off out of the country,0
This chap seems to be a bit of an over sexed out going extrovert ... Must be his overly masculine voice and demeanor . ,1
I love finals week ! #justkidding  #stressed,1
I 'm glad H & M has employed enough staff today .  #nohelp #terrible,1
 feeling well,0
@USER @USER @USER Well done . You have more Twitter followers than me . You have succeeded in life ,1
@USER : . @USER considering a run for the @USER : HTTPURL #5Things HTTPURL <shocking> <>,1
@USER @USER That 's fantastic up to date news . Also ,1
People who do n't get  : you are THE BEST !,1
#chattyman never fails to make me laugh @USER # 1 talk show on TV ! #loveit,0
vCAC looks like an even bigger bag of hurt than vCD HTTPURL,0
This photo of @USER ' s pool via @USER has really brightened up my morning ...  HTTPURL,1
Sooooooo the #Bears will be looking for an offensive coordinator as well . This bodes well for next season .  #whatamess,1
@USER is so funny rn :grinning_face_with_sweat: ,1
Watching Christmas movies alone is like so much fun . ,1
Was swarmed by about 40 teenage girls as I walked in the mall ... help . At least they were leaving right ? !,0
@USER @USER Lovely on Carnoustie beach this morning ... |  #soggybreeks,1
@USER Psssst . You spelt ' thing ' wrong | | ,0
What a great Christmas . :grinning_face_with_sweat: ,1
What a B.E.A.utiful day in Scotland ! ! :) #rain #gales  lol,1
Always forget how good the F . E . A . R is by Ian Brown :headphone: #singingoutloud #TUNE,0
I love putting Flobeam mechs back together . | | ,1
Well here comes another 6 + page paper . #ilovecollege ,1
Getting sick just in time for finals is so great ,1
I love when this happens  HTTPURL,1
"@USER yes , we officially try that .  #Gamergate",1
@USER @USER @USER @USER Was that head Mathers batting ? | #powerful ! ! | #intimidating | ,1
I do n't know what 's worse ... the fact that McDonald 's is open on Christmas Day or that people are actually in there eating it  right,0
Taking the bike through rainy and cold dark streets to the dentist . Yaaaay . #Somuchfun ,1
What wonderful weather we are having ... I might need sunscreen today :smiling_face_with_sunglasses:  󾍁,1
When you return in kind then so called friends label you as being unkind . :),0
I love waking up at 8 am on a Saturday morning after going to bed at midnight ,1
Feels so good 2 get off  2 have 2 go straight 2 school though ...,1
SHAME ON JACKSONVILLE #JAGS AND #SHADKHAN . HTTPURL - Do you think that #Police phobic #stooges l ... HTTPURL,0
Einstein would be amused about Strider jumping around in time,0
@USER in hereford but can't leave bambino alone !,0
 to be an Ass but ohh Yeaa ! ! ! HTTPURL,0
@USER returning my brand new ps4 thanks to your faulty security . #goodjob ,1
The joy I have for overnight stakeouts ,1
The routine texting irks my nerves the most but I guess it 's the thought that count  #needAnewRoutine,1
There 's no better way to start the week than to get your wisdom teeth taken out at 8 am ! ! !  :smiling_face: :smiling_face_with_smiling_eyes: :flushed_face:,1
Nothing says nature like the relentless sound of AM commuter traffic #fthunter #AMdogfun  @USER,1
How much did it cost to build #mygov #medicare ? I see this way too often ... HTTPURL,0
I absolutely LOVE moving house ,1
Look ! : #Poulan #Chainsaw #New HTTPURL #shopping #chain  #saws #start #starting #will #wont,0
just exactly how I wanted to start my day ! ! !  #shitty,1
"Stop trying to make me post my location , twitter . I do n't want to post my location . Stop .",0
I 've definitely caught my sisters flu . Feeling a chesty cough brewing and it 's the best start to the week . TGIM ,1
@USER @USER thank God for Kanye giving these unknowns some help . ,1
@USER to watch re blues ? Chelsea 's of course ,1
Each snooze button is more tempting than the last :sleeping_face: :SOS_button:,0
@USER thanks I thought it was tomorrow  #iknow thepoint,1
| | Flattery will get me everywhere  [ @USER ],1
Hangovers and work ...  RT @USER What is your favorite thing about Monday ?,1
@USER is it squirt or squat ?,0
One more all nighter and the semester is done,0
@USER I hopefully wo n't be here anyway fingers crossed x,0
Responsibility = the ability to respond | To control yourself and be in charge of your life,0
I 'm over these white hoes ,1
". @USER I could n't find the letter in my binder , but I did find these ! HTTPURL",0
"not speaking he do not like comedy , it was spoken jokingly of his assassination that is  funny guys and gals ... ( 2/2 )",0
@USER @USER Progressive socialism & liberalism must push the victim hood idea in order to continue .,0
"@USER to tell you the truth , that may have been the smartest thing you 've ever tweeted .  #ireallythinkyouareafuckingidiot",1
"@USER "" Dirk 's got a lot of moves I 'm trying to steal . "" - Kevin Durant on his one-legged fadeway",0
@USER He was caught attending ... * gasp * a Latin Mass . ,1
@USER im done with finals thursday that would be nice lol you leave friday at what time ? :airplane:,0
@USER Wo n't our national hockey expert at 24 Sussex Drive join you ? ? ,1
Are you excited for the new #Blackberry #Classic #smartphone ? Check out this article by @USER : HTTPURL,0
"FNC is likely either repeating the same stuff over & over , @USER @USER @USER @USER @USER @USER @USER",0
Off to bed can't wait to feel this hangover . | ,1
Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart ! |  all but some .,0
BITCH WHERE THE FUCK U THINK IM GOING ? ? ? | BETTER SIT ON DOWN WITH THE REST OF THESE BITCHES WAITTNG FOR ME TO MOVE ...  NEVA,0
Fav part abt Xmas day .. getting merry Xmas tweets from ppl who NEVER talk to me #kys #idontcare ,1
"I checked twitter and snapchat but I can't tell what day it is , someone please help :winking_face_with_tongue: | ",1
"And it 's freezing , yay !  HTTPURL",1
@USER I need a spot for my birthday,0
I come up with some ridiculous scenarios in my head :thought_balloon:,0
What is the most important thing that you should do today ? - - Breathe . HTTPURL,0
"@USER @USER @USER For having union representation for decades , teachers ' pay still sucks and is shorted by dues . ",1
@USER : Looking back on Saturday night like ... HTTPURL @USER You about Thursday :face_with_tears_of_joy:,0
Swag  @USER,1
Throwing up is exactly what I want to be doing at 7:30 am ... :face_with_medical_mask: :face_with_medical_mask: :face_with_medical_mask: ,1
"No need to act like I 'm the fav child , I know this already . ",1
Loadshedding again ! eissh Wonder if Eskom & Cell C have partnered up ? Both get paid but their services suck ! ! #dialinginthedark ,0
We want turkey ! ! ,1
Went to check on 10 cause it was way late for sleeping and BAM she was never here . Why did no1 find it important to tell me this ? ? ?,0
There are two things that need to better . Drafting and the players work ethic . That 's it .,0
you have no argument because you 're insane | @USER @USER @USER @USER @USER @USER,0
Best Christmas gift @USER new album . HTTPURL,0
Check out my latest blog post on MyFairDaily : Pins That Really Work ! ! ! HTTPURL #lbloggers #lifestyle #pinterest #triedandtrue,0
cies #eu EU backs 328 top early-career researchers with 485 million HTTPURL,0
Retweet @USER to have a book signing & screening in your area . HTTPURL HTTPURL,0
Over on CBS at noon is #BALvsMIA . FOX has #SEAvsPHI after the #Saints . #NFL,0
@USER which would ALSO push rates up :) is n't this a fun game ? ,1
Glad @USER is excited to see me ...  :unamused_face:,1
"So Ally McCoist hands his notice in and gets a pay rise , he really has Rangers best interests at heart ",1
@USER @USER were not American it 's mum,0
 #adanisJet lol @USER : Irony committed suicide jumping from Adani 's jet ! #LoveJihad & #Gharwapsi orphaned ! HTTPURL,0
i hate waking up in the mornings :unamused_face: #basicbrianna  #an #early #bird,0
"It 's a good thing Obama opened up Cuba in his first term , and did n't wait until all his elections were over . | #cuba ",1
"MORON , no one has ever said a ball is square #STRAWMAN @USER @USER",0
"With dropping oil prices , thank goodness #PMHarper has worked so hard trying to tie our economy to the oil & gas sector .  #cdnpoli",1
My favorite part of dislocating my shoulder is now being able to feel it roll around in the socket ,1
The oh-so-classy [  ] @USER also belittled the #ALS #IceBucketChallenge in his disgusting little video . | | InMyWallet,1
Ã ¢ ËœÅ Find out about some of our Hip Hop mixtape promotion packages HTTPURL,0
##to #our #countries #special #dedication #to #ma #Syrian #friends #you 're  #alone #instalisten #by #heart #voice # HTTPURL,0
My christmas gift ... i have sweetest friends :) #blessed  HTTPURL,1
@USER I think it 's a safe bet it wo n't fit the crime .,0
@USER Thanks for pirating my music ! :D ,1
I love my customers  #annoying #stoptalking,1
"Close to white folks , I am forced to witness firsthand their willful ignorance about the impact of race and racism . - Bell Hooks #Ferguson",0
Oh how I love listening to Fox News in the background while opening presents . ,1
@USER lol :beaming_face_with_smiling_eyes: .. Will let my kids know when they get up in the morning .. Thanks for the tip,0
Rejoice in knowing he is now in his new place ...  easy,0
RTed that because yeah that totally makes sense ,1
This pressure is unreal . Keep it up,0
"Yeah , the prom is the most important event in your life ",1
@USER Tough crowd . Josh Smith was tremendous tonight .,0
@USER @USER I sure hope ev1 vaccinations are up to date ! #GoBolts @USER @USER @USER,0
Looking forward to doing my 4 page essay tonight :face_savoring_food: seems like fun ,1
I have a very annoying bluetick for sale . 8 yrs old . Needs babied and a bath . ,0
 is the game,0
Yay for days off . #coffee #HarryPotter #christmasbreak #morning HTTPURL,0
@USER my 7 - year-old got it for me ! I think Macy 's HTTPURL,0
"@USER NO , there ' only ' are some Finnish #snipers , working with the fascists in Kyiv ! Nice guys ,  !",1
@USER @USER Love her . please publicise her more . ,1
Hell has frozen over . Literally . #Texas2015 .,0
